"","Home.Team","Away.Team","Home","Draw","Away"
"123","Junior","Atl.Nacional",0.0372540658334091,0.184205373630387,0.778540560536204
"124","Junior","Dep.Cali",0.138620441054571,0.252586230271531,0.608793328673897
"125","Junior","Dep.Pasto",0.114882371475674,0.241358805790651,0.643758822733675
"126","Junior","Envigado",0.272001512941327,0.334453604105196,0.393544882953478
"127","Junior","LaEquidad",0.223961971686012,0.369220038321343,0.406817989992645
"128","Junior","OnceCaldas",0.345274361340702,0.347053128595735,0.307672510063563
"129","Junior","SantaFe",0.228642517863822,0.359140068325087,0.412217413811091
"130","Junior","Tigres",0.333881944196305,0.39130778727198,0.274810268531715
"131","LaEquidad","Bucaramanga",0.163716643951225,0.442739090677894,0.393544265370881
"132","LaEquidad","Cortulua",0.286972555686397,0.380588335293175,0.332439109020428
"133","LaEquidad","Dep.Pasto",0.103892885373724,0.291278427846014,0.604828686780262
"134","LaEquidad","DeportesTolima",0.185909080073886,0.327777977013325,0.48631294291279
"135","LaEquidad","Huila",0.235523770294141,0.413771205404953,0.350705024300906
"136","LaEquidad","Ind.Medellin",0.107017955645652,0.255808715968786,0.637173328385563
"137","LaEquidad","JaguaresdeCordoba",0.154725579245215,0.422633725508291,0.422640695246494
"138","LaEquidad","Millonarios",0.101497627608427,0.298855619001066,0.599646753390507
"139","LaEquidad","Patriotas",0.173340570108274,0.405441468147039,0.421217961744687
"140","LaEquidad","Petrolera",0.157408349292423,0.340531589930612,0.502060060776965
"141","Millonarios","Aguilas",0.385791611327197,0.39913709991464,0.215071288758163
"142","Millonarios","Dep.Cali",0.245350503391069,0.305028930963486,0.449620565645445
"143","Millonarios","Dep.Pasto",0.209374483419932,0.300820189847362,0.489805326732706
"144","Millonarios","Envigado",0.399538765757474,0.3398082447736,0.260652989468927
"145","Millonarios","JaguaresdeCordoba",0.286514174710911,0.386676418763878,0.326809406525211
"146","Millonarios","Junior",0.329793169302605,0.323489482874794,0.346717347822602
"147","Millonarios","OnceCaldas",0.477770124945579,0.329009849242641,0.193220025811779
"148","Millonarios","Petrolera",0.301878300608184,0.323698094753039,0.374423604638777
"149","Millonarios","SantaFe",0.338291227389009,0.377010099791449,0.284698672819543
"150","Millonarios","Tigres",0.449958615876126,0.37261933263842,0.177422051485453
"151","OnceCaldas","AmericaDeCali",0.0662299718336532,0.212863903703355,0.720906124462992
"152","OnceCaldas","Atl.Nacional",0.0159745823135561,0.142768286245304,0.84125713144114
"153","OnceCaldas","Bucaramanga",0.10931027933318,0.348304615909329,0.542385104757491
"154","OnceCaldas","Cortulua",0.195417922808669,0.322497374249934,0.482084702941398
"155","OnceCaldas","DeportesTolima",0.106343457784452,0.24143187294161,0.652224669273938
"156","OnceCaldas","Envigado",0.146917087697791,0.320356500511832,0.532726411790377
"157","OnceCaldas","Ind.Medellin",0.049544422207347,0.166022703302156,0.784432874490497
"158","OnceCaldas","Junior",0.102038352435512,0.25768118337057,0.640280464193918
"159","OnceCaldas","LaEquidad",0.12260262730128,0.351828150212714,0.525569222486006
"160","OnceCaldas","Patriotas",0.110801897962648,0.312790971708241,0.576407130329111
"161","Patriotas","Aguilas",0.24668844569144,0.454138027532037,0.299173526776523
"162","Patriotas","Cortulua",0.319519710205771,0.358853200839243,0.321627088954986
"163","Patriotas","Dep.Pasto",0.113803131999697,0.279436100445616,0.606760767554687
"164","Patriotas","Huila",0.263014659020866,0.391485947118887,0.345499393860248
"165","Patriotas","JaguaresdeCordoba",0.172396369498293,0.403061890611361,0.424541739890347
"166","Patriotas","Junior",0.193188590806208,0.333071310844604,0.473740098349188
"167","Patriotas","LaEquidad",0.203187763385949,0.418649377585805,0.378162859028246
"168","Patriotas","Millonarios",0.111424643914547,0.286460684104478,0.602114671980975
"169","Patriotas","Petrolera",0.174234675392463,0.32598163872613,0.499783685881407
"170","Patriotas","SantaFe",0.20774601109199,0.406972879563779,0.385281109344232
"171","Petrolera","Aguilas",0.297831222323365,0.404215896047304,0.297952881629331
"172","Petrolera","Bucaramanga",0.219477235104664,0.379520046371566,0.401002718523769
"173","Petrolera","Dep.Cali",0.157249283669253,0.265472392951495,0.577278323379252
"174","Petrolera","Dep.Pasto",0.131169234182904,0.25497684491814,0.613853920898956
"175","Petrolera","Envigado",0.29602392305401,0.338902714092657,0.365073362853333
"176","Petrolera","JaguaresdeCordoba",0.206035422078483,0.363250305381241,0.430714272540276
"177","Petrolera","Junior",0.228134704474561,0.303480018576523,0.468385276948917
"178","Petrolera","OnceCaldas",0.371333778025035,0.346396342106145,0.28226987986882
"179","Petrolera","SantaFe",0.249099536836621,0.365797451532266,0.385103011631112
"180","Petrolera","Tigres",0.356194565054702,0.390552787644547,0.253252647300752
"181","SantaFe","AmericaDeCali",0.123801623590775,0.299250566926055,0.576947809483171
"182","SantaFe","Atl.Nacional",0.0358372271836245,0.227901174958709,0.736261597857667
"183","SantaFe","Dep.Cali",0.120577589943283,0.289427562000948,0.589994848055769
"184","SantaFe","Dep.Pasto",0.101269544190673,0.278721938733862,0.620008517075465
"185","SantaFe","DeportesTolima",0.184397060730963,0.31688278740079,0.498720151868247
"186","SantaFe","Envigado",0.223543821303617,0.386202314305941,0.390253864390443
"187","SantaFe","LaEquidad",0.183275634106297,0.426448675000905,0.390275690892797
"188","SantaFe","Millonarios",0.0994546988325885,0.285617507726886,0.614927793440526
"189","SantaFe","OnceCaldas",0.281576071277668,0.406103488816961,0.312320439905371
"190","SantaFe","Tigres",0.267427561343693,0.459294330388379,0.273278108267928
"191","Tigres","AmericaDeCali",0.0669399552423649,0.251766036092934,0.681294008664701
"192","Tigres","Atl.Nacional",0.0179851924415843,0.181023176242261,0.800991631316154
"193","Tigres","Bucaramanga",0.100715163638082,0.401313428406494,0.497971407955424
"194","Tigres","DeportesTolima",0.10305609658303,0.278945306460785,0.617998596956184
"195","Tigres","Envigado",0.135523613054599,0.367188423799483,0.497287963145918
"196","Tigres","Ind.Medellin",0.0518624371151393,0.195717264167186,0.752420298717674
"197","Tigres","JaguaresdeCordoba",0.0932611444734103,0.37657320763035,0.53016564789624
"198","Tigres","LaEquidad",0.11289392652225,0.403212763188727,0.483893310289023
"199","Tigres","OnceCaldas",0.179667105519248,0.406992321026877,0.413340573453875
"200","Tigres","Patriotas",0.103918581707861,0.362163555693914,0.533917862598225
