"","Home.Team","Away.Team","Goals H","Goals A","Probability","Game"
"6002","LaEquidad","Patriotas",4,1,0.00302902770336391,167
"6003","LaEquidad","Patriotas",4,2,0.00119316960624159,167
"6004","LaEquidad","Patriotas",4,3,0.000337473162445319,167
"6005","LaEquidad","Patriotas",4,4,0.00139649487671732,167
"6006","LaEquidad","Patriotas",4,5,1.15846911471478e-05,167
"6007","LaEquidad","Patriotas",5,0,0.00071830378852907,167
"6008","LaEquidad","Patriotas",5,1,0.000510697664034488,167
"6009","LaEquidad","Patriotas",5,2,0.000224093186304459,167
"6010","LaEquidad","Patriotas",5,3,7.53480012557037e-05,167
"6011","LaEquidad","Patriotas",5,4,1.94681797683049e-05,167
"6012","LaEquidad","Patriotas",5,5,0.000337488498998296,167
"6013","Millonarios","Patriotas",0,0,0.132893543664202,168
"6014","Millonarios","Patriotas",0,1,0.0590886395909126,168
"6015","Millonarios","Patriotas",0,2,0.0146545254306988,168
"6016","Millonarios","Patriotas",0,3,0.0024400814869115,168
"6017","Millonarios","Patriotas",0,4,0.000306604742524602,168
"6018","Millonarios","Patriotas",0,5,3.09861331142411e-05,168
"6019","Millonarios","Patriotas",1,0,0.184046780976578,168
"6020","Millonarios","Patriotas",1,1,0.113154781631949,168
"6021","Millonarios","Patriotas",1,2,0.0250976384415466,168
"6022","Millonarios","Patriotas",1,3,0.00429994289298352,168
"6023","Millonarios","Patriotas",1,4,0.000549382564372991,168
"6024","Millonarios","Patriotas",1,5,5.59639414102191e-05,168
"6025","Millonarios","Patriotas",2,0,0.141856137969731,168
"6026","Millonarios","Patriotas",2,1,0.0787647617002724,168
"6027","Millonarios","Patriotas",2,2,0.0318797524006286,168
"6028","Millonarios","Patriotas",2,3,0.00391034747819313,168
"6029","Millonarios","Patriotas",2,4,0.000523119539659919,168
"6030","Millonarios","Patriotas",2,5,5.53235426072958e-05,168
"6031","Millonarios","Patriotas",3,0,0.0733269607453264,168
"6032","Millonarios","Patriotas",3,1,0.0425463539444241,168
"6033","Millonarios","Patriotas",3,2,0.0124418254421419,168
"6034","Millonarios","Patriotas",3,3,0.00667068080030963,168
"6035","Millonarios","Patriotas",3,4,0.000349440090193112,168
"6036","Millonarios","Patriotas",3,5,3.98105773350973e-05,168
"6037","Millonarios","Patriotas",4,0,0.0286039035863203,168
"6038","Millonarios","Patriotas",4,1,0.017187009913686,168
"6039","Millonarios","Patriotas",4,2,0.00534929752044579,168
"6040","Millonarios","Patriotas",4,3,0.00113281983962806,168
"6041","Millonarios","Patriotas",4,4,0.00151512094307278,168
"6042","Millonarios","Patriotas",4,5,2.28374620831408e-05,168
"6043","Millonarios","Patriotas",5,0,0.00898319975086499,168
"6044","Millonarios","Patriotas",5,1,0.00554514118467175,168
"6045","Millonarios","Patriotas",5,2,0.00183080840426535,168
"6046","Millonarios","Patriotas",5,3,0.000424139694741309,168
"6047","Millonarios","Patriotas",5,4,7.55313078769967e-05,168
"6048","Millonarios","Patriotas",5,5,0.000346804664316061,168
"6049","Petrolera","Patriotas",0,0,0.147227689496528,169
"6050","Petrolera","Patriotas",0,1,0.0843899196321843,169
"6051","Petrolera","Patriotas",0,2,0.0267194182262866,169
"6052","Petrolera","Patriotas",0,3,0.005685818611813,169
"6053","Petrolera","Patriotas",0,4,0.000914054761065446,169
"6054","Petrolera","Patriotas",0,5,0.000118312717772927,169
"6055","Petrolera","Patriotas",1,0,0.172315420163792,169
"6056","Petrolera","Patriotas",1,1,0.131890480011602,169
"6057","Petrolera","Patriotas",1,2,0.0382726195709324,169
"6058","Petrolera","Patriotas",1,3,0.00837902492076826,169
"6059","Petrolera","Patriotas",1,4,0.00136900838469359,169
"6060","Petrolera","Patriotas",1,5,0.000178467180802681,169
"6061","Petrolera","Patriotas",2,0,0.111067222916828,169
"6062","Petrolera","Patriotas",2,1,0.0783006694796637,169
"6063","Petrolera","Patriotas",2,2,0.0375387960842208,169
"6064","Petrolera","Patriotas",2,3,0.00628931707774951,169
"6065","Petrolera","Patriotas",2,4,0.00107222376245339,169
"6066","Petrolera","Patriotas",2,5,0.000144669682441973,169
"6067","Petrolera","Patriotas",3,0,0.0480016055499952,169
"6068","Petrolera","Patriotas",3,1,0.0350903807689421,169
"6069","Petrolera","Patriotas",3,2,0.012934448009589,169
"6070","Petrolera","Patriotas",3,3,0.00740740228550783,169
"6071","Petrolera","Patriotas",3,4,0.000579972719802209,169
"6072","Petrolera","Patriotas",3,5,8.37307077565811e-05,169
"6073","Petrolera","Patriotas",4,0,0.0156458064696157,169
"6074","Petrolera","Patriotas",4,1,0.0117328969933288,169
"6075","Petrolera","Patriotas",4,2,0.00455109656187359,169
"6076","Petrolera","Patriotas",4,3,0.00120261058221042,169
"6077","Petrolera","Patriotas",4,4,0.00156855145661483,169
"6078","Petrolera","Patriotas",4,5,3.81174359404627e-05,169
"6079","Petrolera","Patriotas",5,0,0.00410148221657278,169
"6080","Petrolera","Patriotas",5,1,0.00312788062239549,169
"6081","Petrolera","Patriotas",5,2,0.00127009624506827,169
"6082","Petrolera","Patriotas",5,3,0.000362233076103138,169
"6083","Petrolera","Patriotas",5,4,7.98362254295462e-05,169
"6084","Petrolera","Patriotas",5,5,0.000348719391655764,169
"6085","SantaFe","Patriotas",0,0,0.239714889129579,170
"6086","SantaFe","Patriotas",0,1,0.12161591994021,170
"6087","SantaFe","Patriotas",0,2,0.0331343761484711,170
"6088","SantaFe","Patriotas",0,3,0.00610620881865762,170
"6089","SantaFe","Patriotas",0,4,0.000854295485004443,170
"6090","SantaFe","Patriotas",0,5,9.65788523838163e-05,170
"6091","SantaFe","Patriotas",1,0,0.191529964490236,170
"6092","SantaFe","Patriotas",1,1,0.132508271748354,170
"6093","SantaFe","Patriotas",1,2,0.0339500666144462,170
"6094","SantaFe","Patriotas",1,3,0.00647416241001695,170
"6095","SantaFe","Patriotas",1,4,0.000916124969836738,170
"6096","SantaFe","Patriotas",1,5,0.000103245978501915,170
"6097","SantaFe","Patriotas",2,0,0.082130225149505,170
"6098","SantaFe","Patriotas",2,1,0.0535192000447978,170
"6099","SantaFe","Patriotas",2,2,0.0274362017175886,170
"6100","SantaFe","Patriotas",2,3,0.00360388273374135,170
"6101","SantaFe","Patriotas",2,4,0.000547321763705584,170
"6102","SantaFe","Patriotas",2,5,6.48058466520448e-05,170
"6103","SantaFe","Patriotas",3,0,0.0238161000399089,170
"6104","SantaFe","Patriotas",3,1,0.0160942804154026,170
"6105","SantaFe","Patriotas",3,2,0.00569125605825961,170
"6106","SantaFe","Patriotas",3,3,0.00557383515451398,170
"6107","SantaFe","Patriotas",3,4,0.000235180388711959,170
"6108","SantaFe","Patriotas",3,5,3.15367875746077e-05,170
"6109","SantaFe","Patriotas",4,0,0.0052435325775723,170
"6110","SantaFe","Patriotas",4,1,0.00359183457976254,170
"6111","SantaFe","Patriotas",4,2,0.00136634068953596,170
"6112","SantaFe","Patriotas",4,3,0.000372208769636269,170
"6113","SantaFe","Patriotas",4,4,0.00140218246023538,170
"6114","SantaFe","Patriotas",4,5,1.2304354075044e-05,170
"6115","SantaFe","Patriotas",5,0,0.000933196827234028,170
"6116","SantaFe","Patriotas",5,1,0.000638482608953867,170
"6117","SantaFe","Patriotas",5,2,0.000255886881594877,170
"6118","SantaFe","Patriotas",5,3,7.90913744407368e-05,170
"6119","SantaFe","Patriotas",5,4,1.950883739152e-05,170
"6120","SantaFe","Patriotas",5,5,0.000337499353507714,170
"6121","Aguilas","Petrolera",0,0,0.226894526119229,171
"6122","Aguilas","Petrolera",0,1,0.153728477477692,171
"6123","Aguilas","Petrolera",0,2,0.0560790248973207,171
"6124","Aguilas","Petrolera",0,3,0.0138584915676904,171
"6125","Aguilas","Petrolera",0,4,0.00260847339228832,171
"6126","Aguilas","Petrolera",0,5,0.000398511609511816,171
"6127","Aguilas","Petrolera",1,0,0.151621900489193,171
"6128","Aguilas","Petrolera",1,1,0.138159929440309,171
"6129","Aguilas","Petrolera",1,2,0.0479717167748459,171
"6130","Aguilas","Petrolera",1,3,0.0124510616726225,171
"6131","Aguilas","Petrolera",1,4,0.00241447327751386,171
"6132","Aguilas","Petrolera",1,5,0.000374851217931054,171
"6133","Aguilas","Petrolera",2,0,0.0557296043882298,171
"6134","Aguilas","Petrolera",2,1,0.0486381681628233,171
"6135","Aguilas","Petrolera",2,2,0.0312104689065285,171
"6136","Aguilas","Petrolera",2,3,0.00595043301322852,171
"6137","Aguilas","Petrolera",2,4,0.00123687094503396,171
"6138","Aguilas","Petrolera",2,5,0.000202190836377156,171
"6139","Aguilas","Petrolera",3,0,0.0141900024869407,171
"6140","Aguilas","Petrolera",3,1,0.0130627167788637,171
"6141","Aguilas","Petrolera",3,2,0.00616763341665146,171
"6142","Aguilas","Petrolera",3,3,0.00616145372782347,171
"6143","Aguilas","Petrolera",3,4,0.000449745180634393,171
"6144","Aguilas","Petrolera",3,5,8.11822629244799e-05,171
"6145","Aguilas","Petrolera",4,0,0.00281019892698122,171
"6146","Aguilas","Petrolera",4,1,0.00266288545291487,171
"6147","Aguilas","Petrolera",4,2,0.00134710562875858,171
"6148","Aguilas","Petrolera",4,3,0.000472194018856486,171
"6149","Aguilas","Petrolera",4,4,0.00144941055535954,171
"6150","Aguilas","Petrolera",4,5,2.57181977500223e-05,171
"6151","Aguilas","Petrolera",5,0,0.000459780625344098,171
"6152","Aguilas","Petrolera",5,1,0.000440061415141735,171
"6153","Aguilas","Petrolera",5,2,0.000233435419782292,171
"6154","Aguilas","Petrolera",5,3,9.00650626076245e-05,171
"6155","Aguilas","Petrolera",5,4,2.71293562415544e-05,171
"6156","Aguilas","Petrolera",5,5,0.000340107298055088,171
"6157","Bucaramanga","Petrolera",0,0,0.202022291986494,172
"6158","Bucaramanga","Petrolera",0,1,0.117144814341735,172
"6159","Bucaramanga","Petrolera",0,2,0.0365356801058774,172
"6160","Bucaramanga","Petrolera",0,3,0.00765206942264771,172
"6161","Bucaramanga","Petrolera",0,4,0.00120999653963156,172
"6162","Bucaramanga","Petrolera",0,5,0.000153987584457852,172
"6163","Bucaramanga","Petrolera",1,0,0.180123808535859,172
"6164","Bucaramanga","Petrolera",1,1,0.137330447772511,172
"6165","Bucaramanga","Petrolera",1,2,0.0399258717360263,172
"6166","Bucaramanga","Petrolera",1,3,0.00866955352505864,172
"6167","Bucaramanga","Petrolera",1,4,0.00140061352121094,172
"6168","Bucaramanga","Petrolera",1,5,0.000180129429468376,172
"6169","Bucaramanga","Petrolera",2,0,0.0859389641025027,172
"6170","Bucaramanga","Petrolera",2,1,0.0615581666810706,172
"6171","Bucaramanga","Petrolera",2,2,0.0320768589571019,172
"6172","Bucaramanga","Petrolera",2,3,0.00512036223814879,172
"6173","Bucaramanga","Petrolera",2,4,0.000883061570723249,172
"6174","Bucaramanga","Petrolera",2,5,0.000119938205973809,172
"6175","Bucaramanga","Petrolera",3,0,0.0274059535467454,172
"6176","Bucaramanga","Petrolera",3,1,0.0206149651608832,172
"6177","Bucaramanga","Petrolera",3,2,0.00796218361665098,172
"6178","Bucaramanga","Petrolera",3,3,0.00628525058391857,172
"6179","Bucaramanga","Petrolera",3,4,0.000397070799280815,172
"6180","Bucaramanga","Petrolera",3,5,6.00146863870054e-05,172
"6181","Bucaramanga","Petrolera",4,0,0.0065707076546035,172
"6182","Bucaramanga","Petrolera",4,1,0.00513011192969754,172
"6183","Bucaramanga","Petrolera",4,2,0.00214771442847282,172
"6184","Bucaramanga","Petrolera",4,3,0.000626019542938946,172
"6185","Bucaramanga","Petrolera",4,4,0.00146363575972535,172
"6186","Bucaramanga","Petrolera",4,5,2.40713980372333e-05,172
"6187","Bucaramanga","Petrolera",5,0,0.00126312150062328,172
"6188","Bucaramanga","Petrolera",5,1,0.00101404726013489,172
"6189","Bucaramanga","Petrolera",5,2,0.00045783489171034,172
"6190","Bucaramanga","Petrolera",5,3,0.000150610790449834,172
"6191","Bucaramanga","Petrolera",5,4,3.85088814266386e-05,172
"6192","Bucaramanga","Petrolera",5,5,0.000341561311815428,172
"6193","Dep.Cali","Petrolera",0,0,0.0821670233720849,173
"6194","Dep.Cali","Petrolera",0,1,0.0551940326744016,173
"6195","Dep.Cali","Petrolera",0,2,0.0221577257424486,173
"6196","Dep.Cali","Petrolera",0,3,0.0059724893028996,173
"6197","Dep.Cali","Petrolera",0,4,0.00121502541860726,173
"6198","Dep.Cali","Petrolera",0,5,0.000198841045441318,173
"6199","Dep.Cali","Petrolera",1,0,0.123698372535516,173
"6200","Dep.Cali","Petrolera",1,1,0.118739724475105,173
"6201","Dep.Cali","Petrolera",1,2,0.0421505860039793,173
"6202","Dep.Cali","Petrolera",1,3,0.0115576470153105,173
"6203","Dep.Cali","Petrolera",1,4,0.00237537394155949,173
"6204","Dep.Cali","Petrolera",1,5,0.000390661712958418,173
"6205","Dep.Cali","Petrolera",2,0,0.11064350172768,173
"6206","Dep.Cali","Petrolera",2,1,0.0945030752631582,173
"6207","Dep.Cali","Petrolera",2,2,0.050376016283252,173
"6208","Dep.Cali","Petrolera",2,3,0.0112677626978745,173
"6209","Dep.Cali","Petrolera",2,4,0.00236295623656944,173
"6210","Dep.Cali","Petrolera",2,5,0.000394715838672885,173
"6211","Dep.Cali","Petrolera",3,0,0.066114523057084,173
"6212","Dep.Cali","Petrolera",3,1,0.0580574918056494,173
"6213","Dep.Cali","Petrolera",3,2,0.0253908500149077,173
"6214","Dep.Cali","Petrolera",3,3,0.0116334149922898,173
"6215","Dep.Cali","Petrolera",3,4,0.001591943009036,173
"6216","Dep.Cali","Petrolera",3,5,0.000273583894088509,173
"6217","Dep.Cali","Petrolera",4,0,0.0296915397684267,173
"6218","Dep.Cali","Petrolera",4,1,0.0266969791295985,173
"6219","Dep.Cali","Petrolera",4,2,0.0120418859883712,173
"6220","Dep.Cali","Petrolera",4,3,0.00362154248451435,173
"6221","Dep.Cali","Petrolera",4,4,0.00215511471374814,173
"6222","Dep.Cali","Petrolera",4,5,0.000145939135405662,173
"6223","Dep.Cali","Petrolera",5,0,0.0106896358431604,173
"6224","Dep.Cali","Petrolera",5,1,0.00980554527547346,173
"6225","Dep.Cali","Petrolera",5,2,0.00455956475825005,173
"6226","Dep.Cali","Petrolera",5,3,0.00142713662111553,173
"6227","Dep.Cali","Petrolera",5,4,0.000336679106346951,173
"6228","Dep.Cali","Petrolera",5,5,0.000401099115014659,173
"6229","Dep.Pasto","Petrolera",0,0,0.0842119859781581,174
"6230","Dep.Pasto","Petrolera",0,1,0.0499460878971548,174
"6231","Dep.Pasto","Petrolera",0,2,0.0178148747170565,174
"6232","Dep.Pasto","Petrolera",0,3,0.00431486588246763,174
"6233","Dep.Pasto","Petrolera",0,4,0.00079789218898114,174
"6234","Dep.Pasto","Petrolera",0,5,0.000120015223181743,174
"6235","Dep.Pasto","Petrolera",1,0,0.132163934782775,174
"6236","Dep.Pasto","Petrolera",1,1,0.112821470126319,174
"6237","Dep.Pasto","Petrolera",1,2,0.0353358067205806,174
"6238","Dep.Pasto","Petrolera",1,3,0.00870791998498664,174
"6239","Dep.Pasto","Petrolera",1,4,0.00162421553306256,174
"6240","Dep.Pasto","Petrolera",1,5,0.000244765741874141,174
"6241","Dep.Pasto","Petrolera",2,0,0.122792619401327,174
"6242","Dep.Pasto","Petrolera",2,1,0.0924989512641832,174
"6243","Dep.Pasto","Petrolera",2,2,0.0452868196034121,174
"6244","Dep.Pasto","Petrolera",2,3,0.00884859111465217,174
"6245","Dep.Pasto","Petrolera",2,4,0.0016840913810628,174
"6246","Dep.Pasto","Petrolera",2,5,0.000257313814849106,174
"6247","Dep.Pasto","Petrolera",3,0,0.0762528132276074,174
"6248","Dep.Pasto","Petrolera",3,1,0.0589822172975139,174
"6249","Dep.Pasto","Petrolera",3,2,0.0230226055219387,174
"6250","Dep.Pasto","Petrolera",3,3,0.0102974922946847,174
"6251","Dep.Pasto","Petrolera",3,4,0.00118315391543415,174
"6252","Dep.Pasto","Petrolera",3,5,0.000185999306939123,174
"6253","Dep.Pasto","Petrolera",4,0,0.0356025540552294,174
"6254","Dep.Pasto","Petrolera",4,1,0.0281254317371791,174
"6255","Dep.Pasto","Petrolera",4,2,0.0113263473440653,174
"6256","Dep.Pasto","Petrolera",4,3,0.00307854458174551,174
"6257","Dep.Pasto","Petrolera",4,4,0.00197382447083077,174
"6258","Dep.Pasto","Petrolera",4,5,0.000103640760621126,174
"6259","Dep.Pasto","Petrolera",5,0,0.0133302817755948,174
"6260","Dep.Pasto","Petrolera",5,1,0.0107048759110792,174
"6261","Dep.Pasto","Petrolera",5,2,0.00444188233821115,174
"6262","Dep.Pasto","Petrolera",5,3,0.00125916580918627,174
"6263","Dep.Pasto","Petrolera",5,4,0.00027169585131957,174
"6264","Dep.Pasto","Petrolera",5,5,0.000385252444735711,174
"6265","Envigado","Petrolera",0,0,0.134518824919973,175
"6266","Envigado","Petrolera",0,1,0.112812233513806,175
"6267","Envigado","Petrolera",0,2,0.053019164757242,175
"6268","Envigado","Petrolera",0,3,0.0168251564821783,175
"6269","Envigado","Petrolera",0,4,0.00404868220294326,175
"6270","Envigado","Petrolera",0,5,0.0007866454020351,175
"6271","Envigado","Petrolera",1,0,0.129428530314688,175
"6272","Envigado","Petrolera",1,1,0.145169515269762,175
"6273","Envigado","Petrolera",1,2,0.0634674085809328,175
"6274","Envigado","Petrolera",1,3,0.0207144960863476,175
"6275","Envigado","Petrolera",1,4,0.00505882247152391,175
"6276","Envigado","Petrolera",1,5,0.0009883211769558,175
"6277","Envigado","Petrolera",2,0,0.0699415486337407,175
"6278","Envigado","Petrolera",2,1,0.0728671103804542,175
"6279","Envigado","Petrolera",2,2,0.0476977514834364,175
"6280","Envigado","Petrolera",2,3,0.0127223607350666,175
"6281","Envigado","Petrolera",2,4,0.00320281490380481,175
"6282","Envigado","Petrolera",2,5,0.000639678124884553,175
"6283","Envigado","Petrolera",3,0,0.0255670555962213,175
"6284","Envigado","Petrolera",3,1,0.027334329192184,175
"6285","Envigado","Petrolera",3,2,0.014603545683699,175
"6286","Envigado","Petrolera",3,3,0.00939738228310699,175
"6287","Envigado","Petrolera",3,4,0.0013598413723452,175
"6288","Envigado","Petrolera",3,5,0.000282976241155021,175
"6289","Envigado","Petrolera",4,0,0.00709709599077657,175
"6290","Envigado","Petrolera",4,1,0.00768215147677533,175
"6291","Envigado","Petrolera",4,2,0.00422124724829136,175
"6292","Envigado","Petrolera",4,3,0.00155926541487309,175
"6293","Envigado","Petrolera",4,4,0.00175928888545015,175
"6294","Envigado","Petrolera",4,5,9.5321002789179e-05,175
"6295","Envigado","Petrolera",5,0,0.00159246594661001,175
"6296","Envigado","Petrolera",5,1,0.00172938681218327,175
"6297","Envigado","Petrolera",5,2,0.000968691420482903,175
"6298","Envigado","Petrolera",5,3,0.000371858217533091,175
"6299","Envigado","Petrolera",5,4,0.000109080524820314,175
"6300","Envigado","Petrolera",5,5,0.000359951250929049,175
"6301","JaguaresdeCordoba","Petrolera",0,0,0.183368465322257,176
"6302","JaguaresdeCordoba","Petrolera",0,1,0.106229253375904,176
"6303","JaguaresdeCordoba","Petrolera",0,2,0.0335405038365768,176
"6304","JaguaresdeCordoba","Petrolera",0,3,0.00714728005552518,176
"6305","JaguaresdeCordoba","Petrolera",0,4,0.00115423263813804,176
"6306","JaguaresdeCordoba","Petrolera",0,5,0.000150417575348553,176
"6307","JaguaresdeCordoba","Petrolera",1,0,0.178443491522467,176
"6308","JaguaresdeCordoba","Petrolera",1,1,0.137260024251208,176
"6309","JaguaresdeCordoba","Petrolera",1,2,0.0401962577993449,176
"6310","JaguaresdeCordoba","Petrolera",1,3,0.00880301414318735,176
"6311","JaguaresdeCordoba","Petrolera",1,4,0.00143782877929556,176
"6312","JaguaresdeCordoba","Petrolera",1,5,0.000187511420239402,176
"6313","JaguaresdeCordoba","Petrolera",2,0,0.0938567208241414,176
"6314","JaguaresdeCordoba","Petrolera",2,1,0.0676390250998583,176
"6315","JaguaresdeCordoba","Petrolera",2,2,0.0341879123103042,176
"6316","JaguaresdeCordoba","Petrolera",2,3,0.00557396946922076,176
"6317","JaguaresdeCordoba","Petrolera",2,4,0.000953062826248639,176
"6318","JaguaresdeCordoba","Petrolera",2,5,0.000128403922935079,176
"6319","JaguaresdeCordoba","Petrolera",3,0,0.0330875202769224,176
"6320","JaguaresdeCordoba","Petrolera",3,1,0.024885826125683,176
"6321","JaguaresdeCordoba","Petrolera",3,2,0.00945752978422225,176
"6322","JaguaresdeCordoba","Petrolera",3,3,0.00660691778863765,176
"6323","JaguaresdeCordoba","Petrolera",3,4,0.000443172005710073,176
"6324","JaguaresdeCordoba","Petrolera",3,5,6.45442451117189e-05,176
"6325","JaguaresdeCordoba","Petrolera",4,0,0.00879068456765231,176
"6326","JaguaresdeCordoba","Petrolera",4,1,0.00680531643524493,176
"6327","JaguaresdeCordoba","Petrolera",4,2,0.00275624805402602,176
"6328","JaguaresdeCordoba","Petrolera",4,3,0.000763165197960664,176
"6329","JaguaresdeCordoba","Petrolera",4,4,0.00148456609238423,176
"6330","JaguaresdeCordoba","Petrolera",4,5,2.59699856977864e-05,176
"6331","JaguaresdeCordoba","Petrolera",5,0,0.00187649123795909,176
"6332","JaguaresdeCordoba","Petrolera",5,1,0.00147942890565238,176
"6333","JaguaresdeCordoba","Petrolera",5,2,0.000633892248425113,176
"6334","JaguaresdeCordoba","Petrolera",5,3,0.000193369708952393,176
"6335","JaguaresdeCordoba","Petrolera",5,4,4.55625511087516e-05,176
"6336","JaguaresdeCordoba","Petrolera",5,5,0.000342419616448901,176
"6337","Junior","Petrolera",0,0,0.101769995408924,177
"6338","Junior","Petrolera",0,1,0.0795109194469789,177
"6339","Junior","Petrolera",0,2,0.0360210351337931,177
"6340","Junior","Petrolera",0,3,0.0110401237097561,177
"6341","Junior","Petrolera",0,4,0.00257556235467789,177
"6342","Junior","Petrolera",0,5,0.000487680310813821,177
"6343","Junior","Petrolera",1,0,0.12638136376986,177
"6344","Junior","Petrolera",1,1,0.134513285916238,177
"6345","Junior","Petrolera",1,2,0.0555360692473327,177
"6346","Junior","Petrolera",1,3,0.0174952035895858,177
"6347","Junior","Petrolera",1,4,0.00416219534906701,177
"6348","Junior","Petrolera",1,5,0.000798247713782424,177
"6349","Junior","Petrolera",2,0,0.0901207793046847,177
"6350","Junior","Petrolera",2,1,0.0876751136728498,177
"6351","Junior","Petrolera",2,2,0.0529910807265747,177
"6352","Junior","Petrolera",2,3,0.0139578629778624,177
"6353","Junior","Petrolera",2,4,0.00342076599929159,177
"6354","Junior","Petrolera",2,5,0.00067193032290263,177
"6355","Junior","Petrolera",3,0,0.0430366632977365,177
"6356","Junior","Petrolera",3,1,0.0432845659483121,177
"6357","Junior","Petrolera",3,2,0.0219503221628723,177
"6358","Junior","Petrolera",3,3,0.0116835283887134,177
"6359","Junior","Petrolera",3,4,0.00189950708770698,177
"6360","Junior","Petrolera",3,5,0.000386958942447363,177
"6361","Junior","Petrolera",4,0,0.0154848313014145,177
"6362","Junior","Petrolera",4,1,0.0160142407957625,177
"6363","Junior","Petrolera",4,2,0.0084255875935501,177
"6364","Junior","Petrolera",4,3,0.00298737090331697,177
"6365","Junior","Petrolera",4,4,0.00212657744131226,177
"6366","Junior","Petrolera",4,5,0.000170642288562025,177
"6367","Junior","Petrolera",5,0,0.00447786147206513,177
"6368","Junior","Petrolera",5,1,0.00473897285729504,177
"6369","Junior","Petrolera",5,2,0.00258086991741485,177
"6370","Junior","Petrolera",5,3,0.00095712193206584,177
"6371","Junior","Petrolera",5,4,0.00026961201971672,177
"6372","Junior","Petrolera",5,5,0.000395550694760832,177
"6373","OnceCaldas","Petrolera",0,0,0.147237402807713,178
"6374","OnceCaldas","Petrolera",0,1,0.139973085431513,178
"6375","OnceCaldas","Petrolera",0,2,0.0733253368562325,178
"6376","OnceCaldas","Petrolera",0,3,0.0257819899248432,178
"6377","OnceCaldas","Petrolera",0,4,0.00684499557316941,178
"6378","OnceCaldas","Petrolera",0,5,0.00146355775574331,178
"6379","OnceCaldas","Petrolera",1,0,0.115706512157487,178
"6380","OnceCaldas","Petrolera",1,1,0.144193327724747,178
"6381","OnceCaldas","Petrolera",1,2,0.0702924153284067,178
"6382","OnceCaldas","Petrolera",1,3,0.0256490441352805,178
"6383","OnceCaldas","Petrolera",1,4,0.00700430324506014,178
"6384","OnceCaldas","Petrolera",1,5,0.00152900795247327,178
"6385","OnceCaldas","Petrolera",2,0,0.0504497092108564,178
"6386","OnceCaldas","Petrolera",2,1,0.0586617842178279,178
"6387","OnceCaldas","Petrolera",2,2,0.0441744287314579,178
"6388","OnceCaldas","Petrolera",2,3,0.0130654162728303,178
"6389","OnceCaldas","Petrolera",2,4,0.00374193345283508,178
"6390","OnceCaldas","Petrolera",2,5,0.000851968983860698,178
"6391","OnceCaldas","Petrolera",3,0,0.0148707934320396,178
"6392","OnceCaldas","Petrolera",3,1,0.0180051567375463,178
"6393","OnceCaldas","Petrolera",3,2,0.0110073083705609,178
"6394","OnceCaldas","Petrolera",3,3,0.00872118008433411,178
"6395","OnceCaldas","Petrolera",3,4,0.00137497197898211,178
"6396","OnceCaldas","Petrolera",3,5,0.000334036058042549,178
"6397","OnceCaldas","Petrolera",4,0,0.00333381950396222,178
"6398","OnceCaldas","Petrolera",4,1,0.00416361907030682,178
"6399","OnceCaldas","Petrolera",4,2,0.00267488279482198,178
"6400","OnceCaldas","Petrolera",4,3,0.00116759816462823,178
"6401","OnceCaldas","Petrolera",4,4,0.00171104641177672,178
"6402","OnceCaldas","Petrolera",4,5,0.000101715075762448,178
"6403","OnceCaldas","Petrolera",5,0,0.000606115780085839,178
"6404","OnceCaldas","Petrolera",5,1,0.000774061071791639,178
"6405","OnceCaldas","Petrolera",5,2,0.000519499899081541,178
"6406","OnceCaldas","Petrolera",5,3,0.000242166330698263,178
"6407","OnceCaldas","Petrolera",5,4,8.68531271256403e-05,178
"6408","OnceCaldas","Petrolera",5,5,0.000358956346115914,178
"6409","SantaFe","Petrolera",0,0,0.17702004839253,179
"6410","SantaFe","Petrolera",0,1,0.118750788980947,179
"6411","SantaFe","Petrolera",0,2,0.0434991831582952,179
"6412","SantaFe","Petrolera",0,3,0.0107584002300097,179
"6413","SantaFe","Petrolera",0,4,0.00201925980433776,179
"6414","SantaFe","Petrolera",0,5,0.000306478529359725,179
"6415","SantaFe","Petrolera",1,0,0.161089010040819,179
"6416","SantaFe","Petrolera",1,1,0.142513422277139,179
"6417","SantaFe","Petrolera",1,2,0.0487627972350388,179
"6418","SantaFe","Petrolera",1,3,0.0124583747188947,179
"6419","SantaFe","Petrolera",1,4,0.00237939633386498,179
"6420","SantaFe","Petrolera",1,5,0.000363497204787071,179
"6421","SantaFe","Petrolera",2,0,0.0796288807588981,179
"6422","SantaFe","Petrolera",2,1,0.0659737291687529,179
"6423","SantaFe","Petrolera",2,2,0.0372822468352331,179
"6424","SantaFe","Petrolera",2,3,0.00733148858105597,179
"6425","SantaFe","Petrolera",2,4,0.00146807686971333,179
"6426","SantaFe","Petrolera",2,5,0.000232538135038842,179
"6427","SantaFe","Petrolera",3,0,0.0264367024263765,179
"6428","SantaFe","Petrolera",3,1,0.0227272587737265,179
"6429","SantaFe","Petrolera",3,2,0.0099146830405566,179
"6430","SantaFe","Petrolera",3,3,0.00710911789630909,179
"6431","SantaFe","Petrolera",3,4,0.00062447699835425,179
"6432","SantaFe","Petrolera",3,5,0.000106494534764768,179
"6433","SantaFe","Petrolera",4,0,0.00662643437496069,179
"6434","SantaFe","Petrolera",4,1,0.0058296024871047,179
"6435","SantaFe","Petrolera",4,2,0.00268183682957807,179
"6436","SantaFe","Petrolera",4,3,0.000846505426754084,179
"6437","SantaFe","Petrolera",4,4,0.00152765407790085,179
